"HCT116 12 I 19","HCT116 12 I 20","HCT116 12 I 21","HCT116 12 J 19","HCT116 12 J 20","HCT116 12 J 21","HCT116 12 K 19","HCT116 12 K 20","HCT116 12 K 21","HCT116 12 L 19","HCT116 12 L 20","HCT116 12 L 21","HCT116 12 M 19","HCT116 12 M 20","HCT116 12 M 21","HCT116 12 N 19","HCT116 12 N 20","HCT116 12 N 21","HCT116 12 O 19","HCT116 12 O 20","HCT116 12 O 21","HCT116 12 P 19","HCT116 12 P 20","HCT116 12 P 21","HT-29 12 I 10","HT-29 12 I 11","HT-29 12 I 12","HT-29 12 J 10","HT-29 12 J 11","HT-29 12 J 12","HT-29 12 K 10","HT-29 12 K 11","HT-29 12 K 12","HT-29 12 L 10","HT-29 12 L 11","HT-29 12 L 12","HT-29 12 M 10","HT-29 12 M 11","HT-29 12 M 12","HT-29 12 N 10","HT-29 12 N 11","HT-29 12 N 12","HT-29 12 O 10","HT-29 12 O 11","HT-29 12 O 12","HT-29 12 P 10","HT-29 12 P 11","HT-29 12 P 12"
15.3141461390423,15.9312887516616,15.7775206565158,15.6968459050353,15.8338034647666,15.8126988803677,15.760504807925,15.9305027722409,15.5414038839006,15.8530119527448,15.987344608673,15.9590553186758,15.7202378902322,15.9254109466198,16.0138746834522,15.6639968741538,15.8767685673101,15.6613512755432,15.9242833531318,15.8269464380699,16.0317300824008,15.7944441187259,15.6680164152349,15.7029406784017,15.3401611397523,15.4323525105125,15.5504070781415,15.4553747919953,15.5202949918045,15.3912956930959,15.3039414850177,15.3778502224943,15.6346655318527,15.2864136694242,15.4342253368051,15.4187082604657,15.7537477390382,15.4361556300182,15.4608668362361,15.3072716690547,15.26826985825,15.3941090474844,15.2197246520638,15.4220749814014,15.2940435028268,15.293828005817,15.3738673018863,15.5505760658714
4.98551529997011,2.52582981190396,1.87957601211477,2.43363400146035,2.47041596987818,1.94251006324168,2.10670390031,2.03957939598676,2.34080749608463,1.89238066369868,1.95517730582356,1.93460743206867,2.47088274003693,2.08993441323423,1.96517198558174,2.08209756306214,2.23361338496784,2.26086960566652,1.80733183255092,2.12351940422463,1.90014941650554,2.32472171946467,2.2713459550981,2.2520514007361,1.9379094092625,1.82420024641778,1.43780964110057,1.92598480244457,1.88529603892833,2.57790948646672,1.87222424212638,2.09250249889948,1.8505757159668,1.9272367345289,1.45388604445931,1.4978071578983,1.39257034740853,1.54935136134491,1.76236644931945,3.0405096954969,1.94274017409411,1.59641174109303,1.82402692376481,1.83318593494832,1.75816255582649,1.87511684573097,1.6645008186103,1.32947437100498
-3.5917685825464,-3.54304581195513,-0.852923153596239,-0.814584464685338,-0.701105407519012,-0.593793066926585,-1.03398851877911,-1.22116720516203,-0.82187727255624,-0.891665160844137,-0.748311879152119,-0.737275055924794,-0.902773025700906,-0.833603677215349,-0.566174508841018,-0.897968663330723,-1.54530424322863,-0.582180768764668,-0.772209622320553,-0.953391534079478,-0.919264332167425,-0.98838578115637,-0.745203387905444,-0.748239495807575,-1.08921015987551,-1.00981269508927,-0.375062287627696,-1.25989241380369,-0.769400943337641,-3.18310650893568,-0.564138473532105,-0.929093274500031,-0.315291579554459,-1.65479272678286,-0.861486254565049,-0.429227768747297,-0.351537105003852,-0.451466389643834,-0.67935101143119,-4.344930215699,-0.552017014696979,-0.417303281372457,-0.905005421214785,-0.935886891725552,-0.690985912305307,-0.649535779608266,-0.389609117640379,-0.24837785374334
